id,user_id,category_id,amount,description,date,created_at
901db432-897d-497b-987d-2e2eceabfbdb,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-29,2026-03-24 15:47:43.914809+00
924d29e9-de97-4196-b2ca-3c52243330a9,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-15,2026-03-24 15:47:18.801908+00
927b825f-ec31-4c18-b92e-916bd141ca61,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-21,2026-03-24 15:46:45.906116+00
9528a685-77f5-45bb-8a18-cfd59b355ae4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-15,2026-03-24 15:48:21.825061+00
952f931d-741f-4000-8e5f-c43ce4241a70,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,239,Dinner,2025-11-28,2026-03-24 15:40:06.105203+00
95666634-36ac-4bd7-b3e7-d5be97ab6090,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,44,Auto,2026-01-03,2026-03-24 15:39:33.088394+00
95b362a3-5039-48cc-9c59-bd770baad500,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-12,2026-03-24 15:47:43.914809+00
96a018e9-b161-4caf-b262-1c7b48fcbdb1,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,257,Dinner,2026-01-25,2026-03-24 15:40:06.105203+00
96a31304-1434-48d9-8ffb-b2377b0a0aa8,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,138,Dinner,2026-02-03,2026-03-24 15:40:06.105203+00
97620985-abf9-4cf5-b847-f4ff9fa40a93,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-05,2026-03-24 15:46:45.906116+00
97a3b865-c7ad-449c-9e76-7d25813c1b49,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-30,2026-03-24 15:47:18.801908+00
97a587aa-7eba-4d6d-baa1-345e981d6113,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Auto,2025-11-06,2026-03-24 15:31:22.708467+00
97e5eaf9-97a8-4d88-87fb-91777062122a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,113225e0-523b-4f3c-af5e-3b1bfc17b202,110,Accessories,2026-01-10,2026-03-23 12:36:40.550609+00
98248622-8966-4d64-af1b-da88f8eda5a3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,56,Auto,2025-12-12,2026-03-24 15:39:33.088394+00
98590d70-fa66-4bc3-ae12-8d502dc1754f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-24,2026-03-24 15:48:46.615497+00
98b1053d-f5e0-4dbc-93b3-8a239839b1ce,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-22,2026-03-24 15:48:21.825061+00
98f8e91e-577b-4dbd-a789-5a764e92f389,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-10,2026-03-24 15:48:46.615497+00
994e0b4c-efb7-4b6c-9166-3e0edb8ffb5b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,218,Lunch,2025-10-05,2026-03-24 15:40:06.105203+00
9a1506a5-2cb7-439d-841b-dc2666767b78,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,208,Dinner,2025-10-13,2026-03-24 15:40:06.105203+00
9a970011-0608-495f-9b8e-67dd9a78de1c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-12,2026-03-24 15:48:59.062415+00
9acb390e-66b9-4d89-810b-73e346392bc6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Auto,2025-10-17,2026-03-24 15:39:33.088394+00
9b118c63-2218-4f2d-9054-712e7b35cabc,8fda9f64-eb6d-4edf-96f2-0e92076e1607,3e320471-accc-4b94-b4e6-1a2d853d51a1,250,Movie,2025-10-05,2026-03-24 15:31:22.708467+00
9b6bd87f-07f2-40c9-a796-7e3436382634,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,105,Lunch,2025-12-07,2026-03-24 15:40:06.105203+00
9b92a4ae-067a-4484-be9e-c08341170e29,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-04,2026-03-24 15:47:18.801908+00
9ba2ad79-f239-4705-b02e-e7cfcf026493,8fda9f64-eb6d-4edf-96f2-0e92076e1607,113225e0-523b-4f3c-af5e-3b1bfc17b202,180.45,Shoes,2025-11-11,2026-03-23 12:36:40.550609+00
9bafae78-52c1-4257-acbc-e71363dd79b6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,115,Lunch,2025-11-18,2026-03-24 15:40:06.105203+00
9bbfa1fb-403c-427f-b528-af5c95bfc797,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,106,Lunch,2026-01-07,2026-03-24 15:40:06.105203+00
9c62a774-ec72-4173-bd81-4654f43547d8,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-24,2026-03-24 15:48:21.825061+00
9cec5df1-e820-48e6-940e-6dcd5cb7f1c4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Auto,2025-10-23,2026-03-24 15:39:33.088394+00
9d30575f-c1d0-43aa-90b2-1501dfdcd89e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,239,Dinner,2026-01-04,2026-03-24 15:40:06.105203+00
9f5e9095-0be1-4b3b-9044-2a82cb205d91,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,128,Dinner,2025-11-25,2026-03-24 15:40:06.105203+00
9f6c4c9a-0314-4fcd-b803-1ee11276b26b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,53,Auto,2025-10-03,2026-03-24 15:39:33.088394+00
a0c6b16b-dcc2-46a7-bc7e-66ca0a820bc5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-20,2026-03-24 15:48:46.615497+00
a0e30ef7-54c8-45a9-b4d6-d97807339f3c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,120,Lunch,2025-10-03,2026-03-24 15:31:22.708467+00
a123c1cf-5205-47e4-9495-d73edecfb22f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,113225e0-523b-4f3c-af5e-3b1bfc17b202,1500,Shopping,2025-12-05,2026-03-24 15:31:22.708467+00
a1ed16f9-9e49-4f2f-935c-721b431a6b87,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,43,Auto,2025-11-12,2026-03-24 15:39:33.088394+00
a234b4be-d7fd-465e-9974-fb7f0dd1eaa5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,55,Taxi,2025-12-16,2026-03-23 12:36:40.550609+00
a342a759-5c8c-41b3-8020-b0cfb66450a1,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,57,Auto,2025-12-06,2026-03-24 15:39:33.088394+00
a37891c2-0cec-481a-b886-daf401d7b489,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,205,Lunch,2025-12-05,2026-03-24 15:40:06.105203+00
a37f60fe-071a-4f22-a522-1c8ca2300696,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-08,2026-03-24 15:47:18.801908+00
a3bba193-b928-4876-a7fc-ce9a89fe2a54,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,130,Dinner,2025-11-07,2026-03-24 15:40:06.105203+00
a3ef3bba-b463-4fef-9ac7-ae7a2d868e1e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,41,Auto,2025-12-08,2026-03-24 15:39:33.088394+00
a4e2ab1f-1a8e-4f2b-9342-ccc9582c5473,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,54,Auto,2026-01-07,2026-03-24 15:39:33.088394+00
a56a6080-fa77-432c-af4a-3609c2c7a52f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-14,2026-03-24 15:47:18.801908+00
a5a40221-451d-4354-b635-7b59d3c047f5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-14,2026-03-24 15:48:21.825061+00
a5e0e462-d8b7-4f2f-9e34-480cadf1eabd,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,229,Lunch,2026-01-02,2026-03-24 15:40:06.105203+00
a6370c6b-7112-4e0f-9767-34534927627b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-07,2026-03-24 15:48:46.615497+00
a671ca04-d7fc-41dc-a36a-2fedf1699961,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,164,Lunch,2025-10-17,2026-03-24 15:40:06.105203+00
a7e4beb6-a0fc-436c-be8f-3f0f1da19e04,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-23,2026-03-24 15:48:59.062415+00
a8528c1a-d028-47e8-9db5-8078f7fba8fc,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-10,2026-03-24 15:47:18.801908+00
a8667260-499b-474d-91f3-75912c0cfccf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42.3,Taxi,2025-10-14,2026-03-23 12:36:40.550609+00
a940bc74-5a2f-4e1e-9a1a-7f61e16213e3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,8000,Rent,2025-12-01,2026-03-24 15:31:22.708467+00
aa47e11e-5232-48fc-a4a4-9cfcdc263bb4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,114,Lunch,2026-02-07,2026-03-24 15:40:06.105203+00
aab7ad85-2973-4fc7-9ff7-470ee9a5e490,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,86,Lunch,2026-02-04,2026-03-24 15:40:06.105203+00
aabf73ab-66f2-4c7a-86ac-71ff0b8292b4,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-29,2026-03-24 15:46:45.906116+00
ab22a1a5-8c19-4f2a-a27b-cf97e8b2d42c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,113225e0-523b-4f3c-af5e-3b1bfc17b202,190,Clothes,2026-02-11,2026-03-23 12:36:40.550609+00
abb0c896-9553-45d0-b4de-80a957599414,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-26,2026-03-24 15:47:43.914809+00
abb8b168-e17d-4fbb-bb03-ecffeed8d618,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,45,Auto,2025-11-16,2026-03-24 15:39:33.088394+00
acd69eb1-e4cf-4902-ad42-f1c7f9887802,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,119,Lunch,2025-10-26,2026-03-24 15:40:06.105203+00
ad79bc44-4c3a-4191-973e-0f911e513936,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,174,Dinner,2025-12-01,2026-03-24 15:40:06.105203+00
af1412c9-822e-4c46-a11c-7c4a5a5f9aa7,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42,Auto,2026-01-01,2026-03-24 15:39:33.088394+00
b010a035-a75a-4afa-9a5b-44059be0dcbe,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,153,Dinner,2026-01-23,2026-03-24 15:40:06.105203+00
b047994f-480d-4ed8-b542-63da3d68b1ee,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,40,Auto,2025-10-10,2026-03-24 15:39:33.088394+00
b05ce4ec-4a2d-42f9-8595-92533f247c1a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-06,2026-03-24 15:47:43.914809+00
b0a431d9-1439-4c64-b4a4-a823719eadc0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,54,Auto,2025-12-25,2026-03-24 15:39:33.088394+00
b379cf7a-d7ec-4195-9f00-12c72bf03dc2,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,20,Tea,2025-11-06,2026-03-24 15:31:22.708467+00
b3803f37-e2bf-4523-9b3a-95ee2317ee60,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,279,Dinner,2025-12-27,2026-03-24 15:40:06.105203+00
b4e7d515-edc4-45d9-84f0-3f7ee8a3bb3e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-28,2026-03-24 15:46:45.906116+00
b54dbf75-ed05-487a-b05f-ed181d761c8e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-23,2026-03-24 15:46:45.906116+00
b6116ae1-d2c5-40fd-853b-d93666c30fac,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-20,2026-03-24 15:48:59.062415+00
b6a60e66-a72a-4292-951d-6870fbb377b5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,275,Lunch,2026-02-19,2026-03-24 15:40:06.105203+00
b6bd7b0c-8897-4f48-babe-4ce3f216ceba,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-25,2026-03-24 15:48:21.825061+00
b7913372-2a7e-4ea8-b970-d890bbb0ec83,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,266,Dinner,2026-01-27,2026-03-24 15:40:06.105203+00
b7a8e2cb-2803-40f8-b2a5-cdeb2373e90c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-07,2026-03-24 15:47:18.801908+00
b7d6ca75-9048-40fb-bc60-017e0335deeb,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-16,2026-03-24 15:48:59.062415+00
b84b865d-13b4-4942-ac84-fc56e8391928,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-20,2026-03-24 15:47:43.914809+00
b85fa002-f7d2-4604-b331-29734878ae3c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-20,2026-03-24 15:48:21.825061+00
b868d359-0d05-49ca-ac63-562df27ebd2f,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,189,Lunch,2026-02-17,2026-03-24 15:40:06.105203+00
b8aeb154-7ffb-4b40-b13a-205151a38f09,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-27,2026-03-24 15:48:46.615497+00
b9aaca7d-6f92-472a-a1b2-3f56274a8875,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,45,Auto,2025-11-30,2026-03-24 15:39:33.088394+00
b9bab413-dc1f-4438-9b2d-ada3347f4e69,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-04,2026-03-24 15:48:59.062415+00
b9c5cf0f-9922-47ea-aa76-81822165dddd,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,145,Dinner,2025-12-12,2026-03-24 15:40:06.105203+00
b9e24dc6-75f0-4c2a-ac55-fb9770ad5839,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,271,Dinner,2026-02-15,2026-03-24 15:40:06.105203+00
ba1fe247-b238-4aa7-b999-2e606d7cd0a3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-21,2026-03-24 15:47:18.801908+00
bad12aab-ef33-4075-bbc9-5f24e622b8ac,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-29,2026-03-24 15:47:18.801908+00
bb973aac-d507-4c87-9b5f-1de5a3fcc21a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-17,2026-03-24 15:48:21.825061+00
bbe97bfd-7a1b-41c7-9548-3f729906536e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,57,Auto,2025-10-11,2026-03-24 15:39:33.088394+00
bc0a34a1-cc4c-4d9c-ae2c-d9253d437e51,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-24,2026-03-24 15:47:18.801908+00
bc2bb5a6-6f4d-4659-a75e-b089b9114d0e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,40,Auto,2025-12-19,2026-03-24 15:39:33.088394+00
bc42eb18-9e90-477b-9857-d9b1314b8bd3,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,43,Auto,2025-12-15,2026-03-24 15:39:33.088394+00
bcbc3614-267f-47f9-9aa4-21ec060a153c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-03-17,2026-03-24 15:48:59.062415+00
bd09eca5-f7f6-4ed4-87dc-169161f8dff6,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,42,Auto,2025-11-22,2026-03-24 15:39:33.088394+00
bd6f7be1-fad8-42f5-b2a0-69da67d85ea0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,113225e0-523b-4f3c-af5e-3b1bfc17b202,320,Electronics,2025-12-10,2026-03-23 12:36:40.550609+00
bda5e164-2f70-4ca3-a24f-9d99be5beaa0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-22,2026-03-24 15:48:46.615497+00
be1d6bb4-9530-4805-bfa2-d86424898510,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,41,Auto,2025-12-30,2026-03-24 15:39:33.088394+00
beda8517-4081-4f0f-bcea-bac6298ae772,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,268,Lunch,2025-10-10,2026-03-24 15:40:06.105203+00
bf3ac011-31e0-4d6a-b2b3-2a0d2649c08d,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,110,Lunch,2025-11-02,2026-03-24 15:40:06.105203+00
c0622fbb-adbd-47ec-b14b-67d9e38fd393,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,113,Dinner,2026-01-24,2026-03-24 15:40:06.105203+00
c1c56488-4a5f-487e-a4c8-bcc23f8fe6d5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,58,Auto,2025-11-13,2026-03-24 15:39:33.088394+00
c2030b2d-7788-4ceb-912f-91a59372e967,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-28,2026-03-24 15:48:46.615497+00
c21b4d93-a115-4f55-be9a-c054281cc19c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-19,2026-03-24 15:47:43.914809+00
c2370eaf-f76c-448c-ac3c-becfb5387e58,8fda9f64-eb6d-4edf-96f2-0e92076e1607,3e320471-accc-4b94-b4e6-1a2d853d51a1,22,Streaming,2026-03-06,2026-03-23 12:36:40.550609+00
c25182aa-4e76-48ae-b822-de9a7d896ae5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,162,Dinner,2025-11-09,2026-03-24 15:40:06.105203+00
c320ef25-c26e-4e7f-a7ab-111b16d5ef86,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,47,Auto,2025-11-04,2026-03-24 15:39:33.088394+00
c3c14f64-48ab-4d27-b8c5-858ef6179231,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,247,Lunch,2025-12-25,2026-03-24 15:40:06.105203+00
c3d85945-82b4-42c3-9d71-53007a69186b,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,258,Dinner,2026-02-28,2026-03-24 15:40:06.105203+00
c4297d3d-1a64-4119-9e59-e9bf1e481f91,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,187,Lunch,2025-10-03,2026-03-24 15:40:06.105203+00
c5902acb-f7dc-4c58-994f-31e7fb9de5be,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-02-12,2026-03-24 15:48:46.615497+00
c655b657-c729-4f75-9ac0-9708d1b9f32e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Taxi,2025-11-18,2026-03-23 12:36:40.550609+00
c7130e8c-d040-46bf-a595-f4e91311a3e5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,100,Lunch,2026-01-22,2026-03-24 15:40:06.105203+00
c7394f39-6c4d-493e-8b52-f06e58bc0b08,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,45,Auto,2025-12-07,2026-03-24 15:39:33.088394+00
c799e0e1-c95a-43e3-a6f9-76436aef709a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-11-11,2026-03-24 15:47:18.801908+00
c80fc9c1-8912-4d8c-b8ff-c737ebf93833,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,51,Auto,2025-10-26,2026-03-24 15:39:33.088394+00
c870ace2-49f4-45c1-931d-28af8d05542e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,60,Auto,2025-10-24,2026-03-24 15:39:33.088394+00
c8db6b25-105f-412e-ad1e-fd2770478abf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2026-01-03,2026-03-24 15:48:21.825061+00
c97f4c48-b46f-44bf-9e12-2a43de6ca879,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,1200,Electricity Bill,2025-11-01,2026-03-24 15:31:22.708467+00
c991e29c-09c0-454b-9a71-25027000d75e,8fda9f64-eb6d-4edf-96f2-0e92076e1607,a4615ed1-a622-4ba1-9527-99a2f99ece5b,40,Misc,2026-03-20,2026-03-23 12:36:40.550609+00
ca30c8d3-3fd7-4fb8-b213-032d5ba434b5,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,167,Dinner,2026-02-09,2026-03-24 15:40:06.105203+00
cacce11c-c635-4724-83d6-8753a07090d0,8fda9f64-eb6d-4edf-96f2-0e92076e1607,dfe79feb-8e63-4016-9994-706f81570549,169,Lunch,2025-10-30,2026-03-24 15:40:06.105203+00
cba3ec6d-c5a3-4fb9-9dd1-b7ae8ab90faf,8fda9f64-eb6d-4edf-96f2-0e92076e1607,f3bccc52-435d-4fec-bb68-8ce687e665eb,48,Internet,2025-11-08,2026-03-23 12:36:40.550609+00
cd65901a-3595-48c2-b639-de2dc44c607c,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-12-04,2026-03-24 15:47:43.914809+00
ce4cd58d-ba4e-4dde-b3ab-a88f6c5ae43a,8fda9f64-eb6d-4edf-96f2-0e92076e1607,9d500dc7-0fc5-47b5-bf3b-1d5f57982793,100,Auto,2025-10-04,2026-03-24 15:46:45.906116+00
